timestamp,query,response,sources
2025-11-25T20:38:47.607Z,What's the most recent version of the TS Weave client?,"I couldn't find specific version information for the TypeScript Weave client in the documentation. For the most current version, check the [GitHub releases page](https://github.com/wandb/weave/releases) or the npm package page. You can also contact support@wandb.com for version details.","[{""title"":""Archived W&B Server releases"",""url"":""release-notes/server-releases-archived""},{""title"":""Log media"",""url"":""weave/guides/core-types/media""},{""title"":""Store and track versions of prompts"",""url"":""weave/guides/core-types/prompts""},{""title"":""Evaluate using local scorers"",""url"":""weave/guides/evaluation/weave_local_scorers""},{""title"":""Track and version objects"",""url"":""weave/guides/tracking/objects""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""weave_client"",""url"":""weave/reference/python-sdk/trace/weave_client""},{""title"":""weave"",""url"":""weave/reference/typescript-sdk""},{""title"":""Class: WeaveClient"",""url"":""weave/reference/typescript-sdk/classes/WeaveClient""},{""title"":""weaveImage"",""url"":""weave/reference/typescript-sdk/functions/weaveImage""},{""title"":""JavaScript ライブラリ"",""url"":""ja/models/ref/js""},{""title"":""Release Notes"",""url"":""release-notes""},{""title"":""W&B SDK releases"",""url"":""release-notes/sdk-releases""},{""title"":""Track application versions with models"",""url"":""weave/guides/core-types/models""},{""title"":""Log evaluation data from your code"",""url"":""weave/guides/evaluation/evaluation_logger""},{""title"":""TypeScript SDK: Third-Party Integration Guide"",""url"":""weave/guides/integrations/js""},{""title"":""init"",""url"":""weave/reference/typescript-sdk/functions/init""},{""title"":""op"",""url"":""weave/reference/typescript-sdk/functions/op""},{""title"":""Op"",""url"":""weave/reference/typescript-sdk/type-aliases/Op""},{""title"":""PII Data Handling"",""url"":""weave/cookbooks/pii""},{""title"":""Smolagents"",""url"":""weave/guides/integrations/smolagents""},{""title"":""Open Source"",""url"":""weave/open-source""},{""title"":""Track LLM inputs & outputs"",""url"":""weave/quickstart""}]"
2025-11-25T20:35:45.956Z,Module 'weave' has no exported member 'wrapOpenAI',"The `wrapOpenAI` function is deprecated. With the latest Weave SDK, OpenAI is **automatically patched** when you call `weave.init()`. Simply import OpenAI and initialize Weave—no manual wrapping needed.

```python
import weave
from openai import OpenAI

weave.init('my-project')
client = OpenAI()  # Automatically tracked!
```

If you need to disable automatic patching, set `implicitly_patch_integrations=False` in settings.

Want to learn more? Check out these pages:
```suggestions
(Integrations overview)[/weave/guides/integrations]
(OpenAI integration)[/weave/guides/integrations/openai]
(Introduction to Traces)[/weave/cookbooks/Intro_to_Weave_Hello_Trace]
```","[{""title"":""Introduction to Evaluations"",""url"":""weave/cookbooks/Intro_to_Weave_Hello_Eval""},{""title"":""Introduction to Traces"",""url"":""weave/cookbooks/Intro_to_Weave_Hello_Trace""},{""title"":""Audio With Weave"",""url"":""weave/cookbooks/audio_with_weave""},{""title"":""Trace and Evaluate a Computer Vision Pipeline with Weave"",""url"":""weave/cookbooks/ocr-pipeline""},{""title"":""Store and track versions of prompts"",""url"":""weave/guides/core-types/prompts""},{""title"":""Integrations overview"",""url"":""weave/guides/integrations""},{""title"":""Instructor"",""url"":""weave/guides/integrations/instructor""},{""title"":""TypeScript SDK: Third-Party Integration Guide"",""url"":""weave/guides/integrations/js""},{""title"":""wrapOpenAI"",""url"":""weave/reference/typescript-sdk/functions/wrapOpenAI""},{""title"":""Tutorial: Model-Based Evaluation of RAG applications"",""url"":""weave/tutorial-rag""}]"
2025-11-25T20:02:53.637Z,get_score_calls <-- tell me about this method,"The `get_score_calls` method retrieves scorer calls for each evaluation run, grouped by trace ID. It returns a dictionary mapping trace IDs to lists of scorer Call objects, where each trace ID represents one evaluation run.

**Usage example:**
```python
evaluation = Evaluation(dataset=examples, scorers=[accuracy_scorer, f1_scorer])
await evaluation.evaluate(model)
score_calls = evaluation.get_score_calls()
for trace_id, calls in score_calls.items():
    print(f""Trace {trace_id}: {len(calls)} scorer calls"")
```

This is documented in the Python SDK reference page.

```suggestions
(Python SDK reference)[/weave/reference/python-sdk]
(Scoring Overview)[/weave/guides/evaluation/scorers]
```","[{""title"":""Set up guardrails and monitors"",""url"":""weave/guides/evaluation/guardrails_and_monitors""},{""title"":""Scoring Overview"",""url"":""weave/guides/evaluation/scorers""},{""title"":""Evaluate using local scorers"",""url"":""weave/guides/evaluation/weave_local_scorers""},{""title"":""Create and manage saved views"",""url"":""weave/guides/tools/saved-views""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""weave_client"",""url"":""weave/reference/python-sdk/trace/weave_client""},{""title"":""trace_server_interface"",""url"":""weave/reference/python-sdk/trace_server/trace_server_interface""},{""title"":""remote_http_trace_server"",""url"":""weave/reference/python-sdk/trace_server_bindings/remote_http_trace_server""},{""title"":""Class: WeaveClient"",""url"":""weave/reference/typescript-sdk/classes/WeaveClient""}]"
2025-11-25T20:02:53.637Z,Is there a way I can very simply get the trace_id?,"Yes! You can access the `trace_id` directly from a Call object. Each Call has a `trace_id` attribute that you can access like `call.trace_id`.

**Example:**
```python
# From get_score_calls
score_calls = evaluation.get_score_calls()
for trace_id, calls in score_calls.items():
    print(f""Trace ID: {trace_id}"")
    
# Or from any Call object
call = client.get_call(""call_id"")
print(call.trace_id)
```

The `trace_id` is a standard field on all Call objects, as documented in the Call schema reference.

```suggestions
(Call schema documentation)[/weave/guides/tracking/tracing]
(Python SDK weave_client reference)[/weave/reference/python-sdk/trace/weave_client]
```","[{""title"":""Manage users, groups, and roles with SCIM"",""url"":""platform/hosting/iam/scim""},{""title"":""Weave via Service API"",""url"":""weave/cookbooks/weave_via_service_api""},{""title"":""Send OpenTelemetry Traces to Weave"",""url"":""weave/guides/tracking/otel""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""weave_client"",""url"":""weave/reference/python-sdk/trace/weave_client""},{""title"":""trace_server_interface"",""url"":""weave/reference/python-sdk/trace_server/trace_server_interface""},{""title"":""Export Trace"",""url"":""weave/reference/service-api/opentelemetry/export-trace""},{""title"":""Class: WeaveClient"",""url"":""weave/reference/typescript-sdk/classes/WeaveClient""},{""title"":""Interface: CallSchema"",""url"":""weave/reference/typescript-sdk/interfaces/CallSchema""},{""title"":""Interface: CallsFilter"",""url"":""weave/reference/typescript-sdk/interfaces/CallsFilter""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""},{""title"":""Define and log attributes"",""url"":""weave/guides/tools/attributes""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""}]"
2025-11-25T19:58:22.584Z,Is wrapOpenAI available in recent versions of Weave?,"Yes, `wrapOpenAI` is available in recent versions of Weave's TypeScript SDK. However, **as of PR #4554, it's no longer required** for most use cases. Weave now automatically patches OpenAI when loaded, so you typically don't need to manually wrap it.

**For ESM projects**, use the `--import` flag:
```bash
node --import=weave/instrument dist/main.js
```

**For CommonJS**, automatic patching works out of the box.

You can still use `wrapOpenAI` manually if needed for edge cases or fine-grained control, but it's now considered a fallback option.

Want to know more? These pages may help:
```suggestions
(TypeScript SDK: Third-Party Integration Guide)[/weave/guides/integrations/js]
(wrapOpenAI API reference)[/weave/reference/typescript-sdk/functions/wrapOpenAI]
(Store and track versions of prompts)[/weave/guides/core-types/prompts]
```","[{""title"":""Codegen"",""url"":""weave/cookbooks/codegen""},{""title"":""Log media"",""url"":""weave/guides/core-types/media""},{""title"":""Store and track versions of prompts"",""url"":""weave/guides/core-types/prompts""},{""title"":""Instructor"",""url"":""weave/guides/integrations/instructor""},{""title"":""TypeScript SDK: Third-Party Integration Guide"",""url"":""weave/guides/integrations/js""},{""title"":""OpenAI"",""url"":""weave/guides/integrations/openai""},{""title"":""OpenAI Agents SDK"",""url"":""weave/guides/integrations/openai_agents""},{""title"":""Open Source"",""url"":""weave/open-source""},{""title"":""weave"",""url"":""weave/reference/typescript-sdk""},{""title"":""wrapOpenAI"",""url"":""weave/reference/typescript-sdk/functions/wrapOpenAI""}]"
2025-11-25T19:50:05.820Z,deleting runs,"Based on the search results, I can help you with deleting runs in W&B.

You can delete runs in several ways:

**From the W&B App:**
1. Navigate to your project and select the **Runs** tab
2. Check the boxes next to runs you want to delete
3. Click the **Delete** button (trash icon) above the table
4. Confirm deletion in the modal

**Using the Public API:**
```python
import wandb

api = wandb.Api()
run = api.run(""<entity>/<project>/<run_id>"")
run.delete(delete_artifacts=False)
```

Set `delete_artifacts=True` to also delete associated artifacts.

**Important notes:**
- Deleted run IDs cannot be reused
- You can recover runs deleted within the last 7 days from Project Overview → three dots → ""Undelete recently deleted runs""
- Deleted artifacts cannot be recovered, even if the run is restored

Want to know more? These pages may help:
```suggestions
(Delete runs)[/models/runs]
(Public API guide)[/models/track/public-api-guide]
(Run API reference)[/models/ref/python/public-api/run]
```","[{""title"":""データのインポートとエクスポート"",""url"":""ja/models/track/public-api-guide""},{""title"":""QueuedRun"",""url"":""ko/models/ref/python/public-api/queuedrun""},{""title"":""Run"",""url"":""ko/models/ref/python/public-api/run""},{""title"":""Import and export data"",""url"":""ko/models/track/public-api-guide""},{""title"":""Run"",""url"":""models/ref/python/public-api/run""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Group runs into experiments"",""url"":""models/runs/grouping""},{""title"":""Add labels to runs with tags"",""url"":""models/runs/tags""},{""title"":""Support"",""url"":""models/support""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""}]"
2025-11-25T19:50:05.820Z,"In a sweep with method: grid, what happens when you delete a run","Based on the search results, when you delete a run in a sweep with `method: grid`:

**Grid sweeps track completed parameter combinations.** If you delete a run from a grid sweep and resume the sweep, W&B will **not re-execute that parameter combination**. The sweep remembers which combinations have already been completed.

To re-run deleted runs:
1. Delete the specific runs you want to re-execute
2. Click the **Resume** button on the sweep control page
3. Start new sweep agents with the sweep ID

The sweep will skip parameter combinations that already completed successfully and only re-run the deleted ones.

Want to know more? These pages may help:
```suggestions
(Can I rerun a grid search?)[/models/support]
(Manage sweeps)[/models/sweeps/pause-resume-and-cancel-sweeps]
(Delete runs)[/models/runs]
```","[{""title"":""Sweep"",""url"":""ko/models/ref/python/public-api/sweep""},{""title"":""sweep()"",""url"":""models/ref/python/functions/sweep""},{""title"":""Run"",""url"":""models/ref/python/public-api/run""},{""title"":""Sweep"",""url"":""models/ref/python/public-api/sweep""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Support"",""url"":""models/support""},{""title"":""Manage sweeps"",""url"":""models/sweeps/pause-resume-and-cancel-sweeps""},{""title"":""Sweeps UI"",""url"":""models/sweeps/sweeps-ui""},{""title"":""TensorFlow Sweeps"",""url"":""models/tutorials/tensorflow_sweeps""},{""title"":""W&B SDK releases"",""url"":""release-notes/sdk-releases""},{""title"":""Run"",""url"":""ko/models/ref/python/public-api/run""},{""title"":""Resume a run"",""url"":""ko/models/runs/resuming""},{""title"":""Resume a run"",""url"":""models/runs/resuming""},{""title"":""Rewind a run"",""url"":""models/runs/rewind""},{""title"":""Start a sweep agent"",""url"":""models/sweeps/start-sweep-agents""},{""title"":""Create sweeps with W&B Launch"",""url"":""platform/launch/sweeps-on-launch""}]"
2025-11-25T19:38:53.308Z,how do I get the specific evaluation run id where it was logged so I can load the results,"Based on the search results, I can help you get the evaluation run ID. When you run an evaluation in Weave, you can retrieve the call ID (which serves as the evaluation run identifier) in a couple of ways:

**Method 1: Use `.call()` to get both results and the call object**

```python
summary, call = await evaluation.evaluate.call(evaluation, model)
eval_run_id = call.id
```

**Method 2: Use `get_evaluate_calls()` after running the evaluation**

```python
await evaluation.evaluate(model)
calls = evaluation.get_evaluate_calls()
for call in calls:
    print(f""Evaluation run ID: {call.id}"")
```

The call ID can then be used to construct a URL to view the evaluation in Weave, or to load the results programmatically using `client.get_call(call_id)`.

Want to know more about evaluations? These pages may help:
```suggestions
(Evaluations overview)[/weave/guides/core-types/evaluations]
(Python SDK reference)[/weave/reference/python-sdk]
(Tracing Quickstart)[/weave/guides/tracking/tracing]
```","[{""title"":""Evaluate models with W&B Weave and W&B Tables"",""url"":""models/evaluate-models""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Log tables"",""url"":""models/tables/log_tables""},{""title"":""Hugging Face"",""url"":""models/tutorials/huggingface""},{""title"":""TensorFlow"",""url"":""models/tutorials/tensorflow""},{""title"":""Use Weave with W&B Models"",""url"":""weave/cookbooks/Models_and_Weave_Integration_Demo""},{""title"":""Trace and Evaluate a Computer Vision Pipeline with Weave"",""url"":""weave/cookbooks/ocr-pipeline""},{""title"":""Evaluations overview"",""url"":""weave/guides/core-types/evaluations""},{""title"":""Compare model performance using the Evaluation Playground"",""url"":""weave/guides/tools/evaluation_playground""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""Weave and Models integration demo"",""url"":""models/tutorials/weave_models_registry""},{""title"":""Import From Csv"",""url"":""weave/cookbooks/import_from_csv""},{""title"":""Verifiers"",""url"":""weave/guides/integrations/verifiers""},{""title"":""Tracing Overview"",""url"":""weave/guides/tracking""},{""title"":""Collect feedback and use annotations"",""url"":""weave/guides/tracking/feedback""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""weave_client"",""url"":""weave/reference/python-sdk/trace/weave_client""}]"
2025-11-25T19:38:53.308Z,so basically I want to load it into a Jupyter notebook. I'm running the command to urn the eval there and then I want to display the results of the run,"To load evaluation results in a Jupyter notebook, use `.call()` when running the evaluation to get both the summary and the call object with the run ID:

```python
summary, call = await evaluation.evaluate.call(evaluation, model)
eval_run_id = call.id
```

Then display results directly in your notebook using the summary dict or load the full call details with `client.get_call(call.id)` to access all evaluation data programmatically.

Want to know more? These pages may help:
```suggestions
(Evaluations overview)[/weave/guides/core-types/evaluations]
(Build an Evaluation pipeline tutorial)[/weave/tutorial-eval]
(Python SDK reference)[/weave/reference/python-sdk]
```","[{""title"":""File"",""url"":""ko/models/ref/python/public-api/file""},{""title"":""Project"",""url"":""ko/models/ref/python/public-api/project""},{""title"":""Run"",""url"":""ko/models/ref/python/public-api/run""},{""title"":""Sweep"",""url"":""ko/models/ref/python/public-api/sweep""},{""title"":""Run"",""url"":""ko/models/ref/python/run""},{""title"":""Save and diff code"",""url"":""models/app/features/panels/code""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Parallelize agents"",""url"":""models/sweeps/parallelize-agents""},{""title"":""Compare model performance using the Evaluation Playground"",""url"":""weave/guides/tools/evaluation_playground""},{""title"":""Tutorial: Build an Evaluation pipeline"",""url"":""weave/tutorial-eval""},{""title"":""Evaluate models with W&B Weave and W&B Tables"",""url"":""models/evaluate-models""},{""title"":""Trace and Evaluate a Computer Vision Pipeline with Weave"",""url"":""weave/cookbooks/ocr-pipeline""},{""title"":""Evaluations overview"",""url"":""weave/guides/core-types/evaluations""},{""title"":""Scoring Overview"",""url"":""weave/guides/evaluation/scorers""},{""title"":""Create and manage saved views"",""url"":""weave/guides/tools/saved-views""},{""title"":""Collect feedback and use annotations"",""url"":""weave/guides/tracking/feedback""},{""title"":""Troubleshoot Weave issues"",""url"":""weave/guides/troubleshooting""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""weave_client"",""url"":""weave/reference/python-sdk/trace/weave_client""},{""title"":""Class: WeaveClient"",""url"":""weave/reference/typescript-sdk/classes/WeaveClient""}]"
2025-11-25T19:38:53.308Z,no so I want to only get the final evaluation results at the very end of the run,"After running an evaluation, use `.evaluate.call()` to get both the summary and the call object. The call object contains the evaluation run ID:

```python
summary, call = await evaluation.evaluate.call(evaluation, model)
eval_run_id = call.id
```

Then load results in your notebook using `get_eval_results()`:

```python
results = evaluation.get_eval_results(model)
```

This returns the full scored rows including outputs and scores for display in Jupyter.

Want to know more? These pages may help:
```suggestions
(Evaluations overview)[/weave/guides/core-types/evaluations]
(Python SDK reference)[/weave/reference/python-sdk]
(Use Weave with W&B Models)[/weave/cookbooks/Models_and_Weave_Integration_Demo]
```","[{""title"":""File"",""url"":""ko/models/ref/python/public-api/file""},{""title"":""Run"",""url"":""ko/models/ref/python/public-api/run""},{""title"":""Sweep"",""url"":""ko/models/ref/python/public-api/sweep""},{""title"":""Run"",""url"":""ko/models/ref/python/run""},{""title"":""Save and diff code"",""url"":""models/app/features/panels/code""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""W&B SDK releases"",""url"":""release-notes/sdk-releases""},{""title"":""Evaluations overview"",""url"":""weave/guides/core-types/evaluations""},{""title"":""Compare model performance using the Evaluation Playground"",""url"":""weave/guides/tools/evaluation_playground""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""Evaluate models with W&B Weave and W&B Tables"",""url"":""models/evaluate-models""},{""title"":""Use Weave with W&B Models"",""url"":""weave/cookbooks/Models_and_Weave_Integration_Demo""},{""title"":""HuggingFace Dataset Evaluations"",""url"":""weave/cookbooks/hf_dataset_evals""},{""title"":""Trace and Evaluate a Computer Vision Pipeline with Weave"",""url"":""weave/cookbooks/ocr-pipeline""},{""title"":""weave_client"",""url"":""weave/reference/python-sdk/trace/weave_client""},{""title"":""trace_server_interface"",""url"":""weave/reference/python-sdk/trace_server/trace_server_interface""},{""title"":""remote_http_trace_server"",""url"":""weave/reference/python-sdk/trace_server_bindings/remote_http_trace_server""}]"
2025-11-25T19:32:16.891Z,"When I run an evaluation, how do I know which trace exactly the evaluation corresponds to? can I somehow print it?

this is all I have:

with weave.attributes({
            ""prompt_ref"": prompt,
            ""prompt"": system_prompt
        }
    ):
        # asyncio.run(evaluation.evaluate(predict))
        await evaluation.evaluate(predict)
    return","When you run an evaluation, the evaluation itself creates a trace with a unique trace ID. You can access this trace ID from the evaluation call object. Use `evaluation.evaluate.call()` instead of just `evaluation.evaluate()` to get both the results and the call object, which contains the trace ID.

Here's how to access it:

```python
summary, call = await evaluation.evaluate.call(evaluation, predict)
print(f""Evaluation trace ID: {call.id}"")
print(f""Weave URL: https://wandb.ai/{entity}/{project}/weave/calls/{call.id}"")
```

The `call` object contains the trace information, including `call.id` which is the trace ID for that specific evaluation run.

Want to learn more about evaluations? These pages may help:
```suggestions
(Evaluation reference)[/weave/reference/python-sdk#class-evaluation]
(Tutorial: Build an Evaluation pipeline)[/weave/tutorial-eval]
(Weave and Models integration demo)[/models/tutorials/weave_models_registry]
```","[{""title"":""Supported W&B Server releases"",""url"":""release-notes/server-releases""},{""title"":""Use Weave with W&B Models"",""url"":""weave/cookbooks/Models_and_Weave_Integration_Demo""},{""title"":""LangChain"",""url"":""weave/guides/integrations/langchain""},{""title"":""Verdict"",""url"":""weave/guides/integrations/verdict""},{""title"":""Verifiers"",""url"":""weave/guides/integrations/verifiers""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""Export Trace"",""url"":""weave/reference/service-api/opentelemetry/export-trace""},{""title"":""Class: EvaluationLogger"",""url"":""weave/reference/typescript-sdk/classes/EvaluationLogger""},{""title"":""Interface: CallSchema"",""url"":""weave/reference/typescript-sdk/interfaces/CallSchema""},{""title"":""Tutorial: Build an Evaluation pipeline"",""url"":""weave/tutorial-eval""},{""title"":""Weave and Models integration demo"",""url"":""models/tutorials/weave_models_registry""},{""title"":""Log evaluation data from your code"",""url"":""weave/guides/evaluation/evaluation_logger""},{""title"":""Compare model performance using the Evaluation Playground"",""url"":""weave/guides/tools/evaluation_playground""},{""title"":""trace_server_interface"",""url"":""weave/reference/python-sdk/trace_server/trace_server_interface""},{""title"":""remote_http_trace_server"",""url"":""weave/reference/python-sdk/trace_server_bindings/remote_http_trace_server""}]"
2025-11-25T18:04:57.237Z,flush,"Based on the search results, **flush** in W&B has two main uses:

1. **API flush** (`api.flush()`): Clears the local cache of runs. Use this when run state may change during script execution to get the latest values.

2. **Client flush** (`client.flush()`): Forces background tasks to process in the main thread. This is especially useful when running evaluations with large datasets to ensure data uploads complete before program exit.

For Weave evaluations, calling `client.flush()` after your evaluation can significantly improve performance by ensuring parallel processing during main thread execution.

Want to know more? These pages may help:
```suggestions
(API reference for flush)[/models/ref/python/public-api/api]
(Weave client flush reference)[/weave/reference/python-sdk/trace/weave_client]
(Troubleshooting guide)[/weave/guides/troubleshooting]
```","[{""title"":""Enable streaming responses"",""url"":""inference/response-settings/streaming""},{""title"":""Api\n\nAPI (Application Programming Interface) は、プログラム間でデータや機能をやり取りするためのインターフェースを提供します。W&B API は、ユーザーがwandb を通じて**Projects**、**Entities**、**Runs**などのデータにアクセスし、管理することを可能にします。このAPIにより、**Experiments**の追跡や**Reports**の共有を自動化できます。W&B APIはPythonを含むさまざまなプログラミング言語で利用可能です。これにより、カスタムスクリプトの作成や他のツールとの統合が簡単になります。APIの使用方法に関する詳細な情報は、[API documentation](https://wandb.ai)を参照してください。"",""url"":""ja/models/ref/python/public-api/api""},{""title"":""プロジェクト"",""url"":""ja/models/ref/python/public-api/project""},{""title"":""W&B プラットフォームをオンプレミスで展開する"",""url"":""ja/platform/hosting/self-managed/bare-metal""},{""title"":""Api"",""url"":""ko/models/ref/python/public-api/api""},{""title"":""Api"",""url"":""models/ref/python/public-api/api""},{""title"":""Deploy W&B Platform On-premises"",""url"":""platform/hosting/self-managed/bare-metal""},{""title"":""W&B SDK releases"",""url"":""release-notes/sdk-releases""},{""title"":""Troubleshoot Weave issues"",""url"":""weave/guides/troubleshooting""},{""title"":""weave_client"",""url"":""weave/reference/python-sdk/trace/weave_client""}]"
2025-11-25T17:37:25.249Z,support packages,"I found information about support in the W&B documentation. For questions or assistance, you can contact **support@wandb.com**. This email is mentioned throughout the documentation for various support needs including migration questions, feature requests, and general help.

Want to know more? These pages may help:
```suggestions
(Support)[/models/support]
(Migrate from legacy Model Registry)[/ko/models/core/registry/model_registry_eol]
```","[{""title"":""Migrate from legacy Model Registry"",""url"":""ko/models/core/registry/model_registry_eol""},{""title"":""Support"",""url"":""models/support""},{""title"":""Supported Dedicated Cloud regions"",""url"":""platform/hosting/hosting-options/dedicated_regions""},{""title"":""Configure SSO with OIDC"",""url"":""platform/hosting/iam/sso""},{""title"":""Disable automatic updates for W&B Server"",""url"":""platform/hosting/self-managed/disable-automatic-app-version-updates""},{""title"":""Does Launch support parallelization?  How can I limit the resources consumed by a job?"",""url"":""platform/launch/launch-faq/launch_support_parallelization_limit_resources_consumed_job""},{""title"":""W&B SDK releases"",""url"":""release-notes/sdk-releases""},{""title"":""TypeScript SDK: Third-Party Integration Guide"",""url"":""weave/guides/integrations/js""},{""title"":""Together AI"",""url"":""weave/guides/integrations/together_ai""}]"
